ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTABELECI,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS,Unnamed: 24,Unnamed: 25,DS_CATEGORIA_UNIDADE
1344,-46567861,-23495949,355030892000085,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,UBS JARDIM JULIETA,"BALTHAZAR FIDELIS, R., 258",JARDIM GUANC´┐¢,,2151080.0,7407629,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1345,-46639726,-23699031,355030858000029,3550308005214,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,UBS JARDIM NOVO PANTANAL - PEDREIRA,"PROF. CARDOZO DE MELLO NETOAV., 674",JARDIM SANTA TEREZINHA,,4474180.0,7357761,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1346,-46392103,-23486013,355030844000154,3550308005247,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,UBS JARDIM ROMANO,"RIO MANUEL ALVES, R., 57",ITAIM PAULISTA,,8190450.0,2787733,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1347,-46646722,-23698200,355030858000238,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,UBS PARQUE DOROTEIA,"DOS ANIQUIS, R., 3",JD SANTA TEREZINHA,,4474000.0,2788292,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1348,-46661045,-23685019,355030822000340,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,UBS SAO JORGE - CIDADE ADEMAR,"EDUARDO PEREIRA RAMOS, AV., 810",JD DOMITILA,,4432000.0,3996115,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1349,-46717684,-23434929,355030842000177,3550308005188,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,UNIAO DAS VILAS DE TAIPAS - UBS,"ELISIO TEIXEIRA LEITE,AV,7703",PARADA DE TAIPAS,39712432.0,2710000.0,2788667.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1350,-46459925,-23485842,355030887000181,3550308005194,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,UNIAO VILA NOVA I-UBS,"GRAZIELE BALDAK GOMES,R, 36",UNIAO V NOVA,69563837.0,8072180.0,2027291.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1351,-46454984,-23490672,355030887000211,3550308005194,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,UNIAO VILA NOVA-UBS ADAO MANOEL DA SILVA,"ADAO MANOEL DA SILVA,R, 16",SAO MIGUEL PAULISTA,62974782.0,5280040.0,2819856.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1352,-46609796,-23448621,355030881000071,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,V ALBERTINA  DR. OSVALDO MARCAL-UBS,"ANTONIO JOAQUIM DE OLIVEIRA, R,220",V ALBERTINA,62049986.0,2356020.0,2027275.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1353,-46719668,-23513577,355030848000089,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,V ANASTACIO-UBS,"BARTOLOMEU PAES,R,686",V ANASTACIO,38361146.0,5061050.0,2788675.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1354,-46515396,-23572685,355030804000003,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V ANTONIETA-UBS,"JOAO DE OLIVEIRA MELLO,CEL,R,440",V ANTONIETA,67253997.0,3474020.0,2788691.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1355,-46670051,-23690747,355030858000189,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,V APARECIDA-UBS,"BATISTA MACIEL, AV,430",ELDORADO,56129644.0,4459110.0,2788705.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1356,-46536027,-23534317,355030891000113,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,V ARICANDUVA-UBS,"ANTONIO LIDORIO DA SILVA,R,265",V ARICANDUVA,22948853.0,3505010.0,2788721.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1357,-46685959,-23680111,355030816000008,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,V ARRIETE-UBS DECIO P. PEDROSO,"JULIETA DE ARAUJO ALMEIDA,R,44",JD. ARAUJO ALMEIDA ARRIETE,56114046.0,4445010.0,2788748.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1358,-46670111,-23504804,355030850000062,3550308005060,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,V BARBOSA-UBS,"MANDAQUI,AV,197",LIMAO,39661302.0,2550000.0,2788756.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1359,-46770013,-23586843,355030865000104,3550308005238,66,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,V BORGES-UBS,"JACINTO DE MORAIS,R,22",JD. CLAUDIA,37824739.0,5546040.0,2788764.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1360,-46554629,-23604588,355030893000124,3550308005082,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V CALIFORNIA-UBS ZELIVAL BRUSCAGIN,"SAO JANUARIO,DE,CDE,PCA,91",V CALIFORNIA,69171117.0,3215080.0,2026988.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1361,-46785820,-23728514,355030843000220,3550308005289,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,V CALU - UBS,"ESTRADA M' BOI MIRIM,10020",VL. CALU,,4948030.0,3762831,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1362,-46650010,-23659805,355030838000034,3550308005162,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V CAMPESTRE - UBS,"ARTUR NUNES DA SILVA,R,",V CAMPESTRE,50114278.0,,6165516.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1363,-46448219,-23549185,355030837000178,3550308005202,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V CARMOSINA-UBS,"IPOPOCA,R,61",ITAQUERA,65247796.0,8290335.0,2788772.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1364,-46407177,-23538357,355030896000013,3550308005260,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,V CHABILANDIA-UBS,"ESTRADA DO LAGEADO VELHO,76",JD LAJEADO,65579571.0,8451000.0,2788780.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1365,-46491096,-23489373,355030828000097,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,V CISPER-UBS,"CACULE,R,79",V CISPER,25465100.0,3817220.0,2079070.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1366,-46642993,-23670825,355030822000166,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CLARA - UBS,"ROLANDO CURTIS,R,701",V. CLARA,56236883.0,4414000.0,3708411,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1367,-46664681,-23672783,355030822000066,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CONSTANCIA-UBS VICENTE O. GUIDA,"HERMENEGILDO MARTINI,R,S/N",V CONSTANCIA,55626944.0,4657010.0,2788799.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1368,-46423256,-23560235,355030831000160,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,V COSMOPOLITA-UBS,"ALDEIA MARIA,R,258",GUAIANASES,65558583.0,8421070.0,2789310.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1369,-46421841,-23502031,355030884000061,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V CURUCA-UBS,"PEDRO MEIRA,R,1",V CURUCA,61354311.0,8030500.0,2788802.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1370,-46740777,-23642548,355030846000286,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,V DAS BELEZAS - UBS DR. ALBERTO AMBROSIO,"ISAIAS BRANCO DE ARAUJO,TTE,R,101",V DAS BELEZAS,55114712.0,5840150.0,4049810.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1371,-46604422,-23629079,355030868000033,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,V DAS MERCES-UBS,"NOSSA SENHORA DAS MERCES,R,1315",V DAS MERCES,69461443.0,4165001.0,2788829.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1372,-46661585,-23464566,355030813000001,3550308005125,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,V DIONISIA-UBS,"CHEN FERRAZ FALCAO,R,50",V  DIONISIA,38517483.0,2670040.0,2788837.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1373,-46590920,-23490425,355030892000134,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V EDE-UBS III,"MARCOS SIMIONE,PE,R,390",V EDE,62024596.0,2203010.0,2788845.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1374,-46667451,-23480948,355030813000142,3550308005124,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 1,V ESPANHOLA-UBS,"JOAO DOS STOS ABREU,AV, 650",V ESPANHOLA,62392959.0,2566020.0,2788853.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1375,-46527370,-23526650,355030859000036,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,V ESPERANCA-UBS CASSIO BITTENCOURT FILHO,"MARIA CARLOTA,R., 631",V ESPERANCA,,3647000.0,2788861.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1376,-46552514,-23560875,355030885000072,3550308005040,87,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V FORMOSA - UBS (ANTONIO SILVEIRA E OLIVEIRA),"ACURUI,R,720",V  FORMOSA,66710888.0,3355000.0,2788918.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1377,-46534195,-23569674,355030885000055,3550308005040,87,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V FORMOSA I -UBS COMENDADOR JOSE GONCALEZ,"NOSSA SENHORA DAS DORES,R,350",V FORMOSA,62167583.0,3367040.0,4049799.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1378,-46545915,-23566679,355030885000006,3550308005040,87,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V FORMOSA II -UBS,"MARQUES DE NAZARE,PCA111",V FORMOSA,66745246.0,3359110.0,2788896.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1379,-46508335,-23523064,355030859000067,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,V GRANADA-UBS ALFREDO F. PAULINO,"MADALENA JULIA,R,60",V GERMANIE,69571194.0,3660010.0,2788926.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1380,-46635644,-23702631,355030858000070,3550308005215,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,V GUACURI-UBS,"VALENTINO FIORAVANTI,R,416",JD. RUBILENE,56740921.0,4475380.0,2788934.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1381,-46527859,-23579027,355030885000110,3550308005079,87,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V GUARANI - UBS,"TERESINHA,R,123",V  GUARANI,69102958.0,3382180.0,2788942.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1382,-46605055,-23515717,355030886000029,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V GUILHERME- UBS,"JOAO VENTURA BATISTA,R,615",V GUILHERME,69015883.0,2054100.0,2788950.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1383,-46513933,-23537243,355030891000031,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,V GUILHERMINA-UBS AMERICO RASPA NETO,"JOAO MARCHIORI,R,59",V GUILHERMINA,66852124.0,3547020.0,2788969.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1384,-46623059,-23603332,355030827000127,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,V GUMERCINDO-UBS PROF. JANDIRA MANSUR,"LUCIO DE SOUSA,D,R,372",V GUMERCINDO,50627232.0,4029040.0,2787598.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1385,-46534388,-23589285,355030872000071,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,V HELOISA-UBS,"AYRES QUARESMA,R,11",V HELOISA,61022347.0,3286090.0,2026961.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1386,-46651288,-23677002,355030822000042,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V IMPERIO - UBS,"CATARINA,GABRIELLI,R,150",AMERICAN-POLIS,56246554.0,4408090.0,5731143.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1387,-46651288,-23677002,355030822000042,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V IMPERIO II -UBS GILDA TERA TAHIRA,"NESTOR SAMPAIO PENTEADO, DR,R,184",AMERICANOPOLIS,56246554.0,4409060.0,2788977.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1388,-46700665,-23531524,355030848000043,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V IPOJUCA (WANDA C DE MORAES)-UBS,"CATAO,R,1266",V IPOJUCA,36761394.0,5049000.0,2788985.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1389,-46600559,-23492830,355030886000065,3550308005032,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V IZOLINA MAZZEI-UBS,"ORLANDO RIBEIRO DANTAS,R,154",V IZOLINA MAZZEI,62016586.0,2083010.0,2788993.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1390,-46449464,-23502081,355030887000072,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,V JACUI-UBS,"EPIDO FELICIANO,R,165",VILA JACUI,62978709.0,8060220.0,2789000.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1391,-46746095,-23513602,355030840000003,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,V JAGUARA-UBS,"PAUVA,R,721",V JAGUARA,36251775.0,5116001.0,2789019.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1392,-46658855,-23673525,355030822000001,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V JOANIZA-UBS,"LUIS VIVES,R,85",V JOANIZA,56220844.0,4404150.0,2751828.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1393,-46596522,-23500446,355030886000020,3550308005032,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V LEONOR-UBS,"ANGELINA,AV,518",V LEONOR,69014606.0,2077000.0,2068109.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1394,-46716065,-23454991,355030863000164,3550308005114,64,PIRITUBA,2,PIRITUBA,Norte,Norte 1,V MAGGI-UBS,"MONTERONE,CDE,R,40",JD. MAGGI,39721435.0,2982190.0,2789027.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1395,-46745097,-23495068,355030895000001,3550308005110,73,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 1,V MANGALOT-UBS,"JOAQUIM OLIVEIRA FREITAS,R,1397",JD. SANTO ELIAS,39069891.0,5133004.0,2789035.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1396,-46590132,-23499486,355030889000131,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V MARIA-UBS PAULO GNECCO,"ANDRE DA FONSECA,R,70",V  MUNHOZ,62017751.0,2135010.0,2027720.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1397,-46527135,-23536376,355030891000077,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,V MATILDE-UBS RUBENS DO VAL,"MARCONDES DE BRITO,R,1304",V MATILDE,66534391.0,3512030.0,2789043.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1398,-46584769,-23491895,355030892000121,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,V MEDEIROS-UBS,"EURICO SODRE,R,353",V MEDEIROS,62022223.0,2215010.0,2789051.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1399,-46649198,-23688536,355030822000156,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V MISSIONARIA-UBS,"RAINHA DAS MISSOES,R,53",V MISSIONARIA,56122270.0,4430100.0,2789078.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1400,-46611940,-23633637,355030827000118,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,V MORAES-UBS JOAO BOTELHO VIEIRA,"GIOVANNI DI BALBUCCIO,R,250",V MORAES,50580891.0,4170000.0,2789086.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1401,-46442459,-23533676,355030837000079,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V N SRA APARECIDA-UBS,"PAULINO SERQUEIRA,R,01",ITAQUERA,61797871.0,8215160.0,2789094.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1402,-46587692,-23477290,355030882000122,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,V NIVI-UBS,"CAMPINOPOLIS,PCA,125",V  NIVI,22017219.0,2252160.0,2027674.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1403,-46426226,-23515708,355030884000089,3550308005253,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V NOVA CURUCA-UBS,"NARCEJA,R,51",V  NOVA CURUCA,61352292.0,8032340.0,4050207.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1404,-46572139,-23450982,355030839000083,3550308005136,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,V NOVA GALVAO (SONIA R CAMPANELLI)-UBS,"ALPHEU LUIZ GASPARINI,116",V  NOVA GALVAO,62417366.0,2281110.0,2789108.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1405,-46744260,-23542420,355030841000058,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,V NOVA JAGUARE-UBS,"SALATIEL DE CAMPOS,R,222",JAGUARE,37681527.0,5333010.0,2789116.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1406,-46531535,-23546069,355030820000011,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,"V NOVA MANCHESTER (ARLINDO GENNARI,DR)-UBS","HAROLDO DALTRO,PCA,461",V  N. MANCHESTER,22966943.0,3444090.0,2752360.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1407,-46509644,-23578303,355030804000073,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V NOVA YORK-UBS,"EDGAR MAGALHAES NORONHA,DR,R,200",V NOVA YORK,67212707.0,3480000.0,2789124.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1408,-46558620,-23573518,355030801000090,3550308005041,1,AGUA RASA,25,MOOCA,Leste,Leste 1,"V ORATORIO ""TITO P.MASCELANI"" -UBS","JOAO FIALHO DE CARVALHO,R,35",V DIVA,61012979.0,3345010.0,2752379.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1409,-46684871,-23494362,355030829000076,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,V PALMEIRAS(V BANCARIA)-UBS,"FRANCISCO LOTUFO,R,24",V PALMEIRA,39318242.0,2727020.0,2789140.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
1410,-46680180,-23466366,355030811000034,3550308005123,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,V PENTEADO-UBS,"URUPEVA,R,S/N",V PENTEADO,38518201.0,2766080.0,2789159.000000,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0,,,UBS | POSTO DE SAUDE
